security_id,seed_key,historical_ticker,pit_start,pit_end,pit_intervals,identity_status,market_data_status,vendor_symbol,price_start,price_end,coverage_days,expected_days,coverage_ratio,quality_status,reason,confidence,rebalance_encountered,local_listing_csv,notes
,,PCP,2007-06-01,2016-02-01,2007-06-01→2016-02-01,UNRESOLVED,missing,PCP,,,0,396,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,PDCO,2005-10-11,2018-03-19,2005-10-11→2018-03-19,UNRESOLVED,missing,PDCO,,,0,1173,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,PEAK,2019-11-05,2024-03-04,2019-11-05→2024-03-04,UNRESOLVED,missing,PEAK,,,0,1581,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,PEG,1996-01-02,,1996-01-02→open,UNRESOLVED,available,PEG,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PENN,2021-03-22,2022-09-19,2021-03-22→2022-09-19,UNRESOLVED,available,PENN,2013-07-08,2025-12-31,546,546,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PEP,1996-01-02,,1996-01-02→open,UNRESOLVED,available,PEP,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PETM,2012-10-05,2015-03-12,2012-10-05→2015-03-12,UNRESOLVED,missing,PETM,,,0,70,0.0000,not_applicable,D_unresolved_identity,low,false,false,No Security Master row and no local CSV under the PIT ticker.
,,PFE,1996-01-02,,1996-01-02→open,UNRESOLVED,available,PFE,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PFG,2002-07-22,,2002-07-22→open,UNRESOLVED,available,PFG,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PG,1996-01-02,,1996-01-02→open,UNRESOLVED,available,PG,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PGR,1997-08-04,,1997-08-04→open,UNRESOLVED,available,PGR,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PH,1996-01-02,,1996-01-02→open,UNRESOLVED,available,PH,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PHM,1996-01-02,,1996-01-02→open,UNRESOLVED,available,PHM,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PKG,2017-07-26,,2017-07-26→open,UNRESOLVED,available,PKG,2013-07-08,2025-12-31,3081,3081,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PKI,1996-01-02,2023-05-16,1996-01-02→2023-05-16,UNRESOLVED,missing,PKI,,,0,3057,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,PLD,2003-07-17,,2003-07-17→open,UNRESOLVED,available,PLD,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PLL,1996-01-02,2015-08-31,1996-01-02→2015-08-31,UNRESOLVED,missing,PLL,,,0,242,0.0000,not_applicable,D_unresolved_identity,low,false,false,No Security Master row and no local CSV under the PIT ticker.
,,PLTR,2024-09-23,,2024-09-23→open,UNRESOLVED,available,PLTR,2020-09-30,2025-12-31,465,465,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PM,2008-03-31,,2008-03-31→open,UNRESOLVED,available,PM,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PNC,1996-01-02,,1996-01-02→open,UNRESOLVED,available,PNC,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PNR,2012-10-01,,2012-10-01→open,UNRESOLVED,available,PNR,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PNW,1999-10-04,,1999-10-04→open,UNRESOLVED,available,PNW,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PODD,2023-03-15,,2023-03-15→open,UNRESOLVED,available,PODD,2013-07-08,2025-12-31,1023,1023,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,POM,2007-11-09,2016-03-24,2007-11-09→2016-03-24,UNRESOLVED,missing,POM,2025-10-08,2025-12-31,0,448,0.0000,not_applicable,D_unresolved_identity,low,true,true,No valid prices overlapping the PIT membership interval.
,,POOL,2020-10-07,2026-06-22,2020-10-07→2026-06-22,UNRESOLVED,available,POOL,2013-07-08,2025-12-31,1912,1912,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PPG,1996-01-02,,1996-01-02→open,UNRESOLVED,available,PPG,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PPL,1996-01-02,,1996-01-02→open,UNRESOLVED,available,PPL,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PRGO,2011-12-19,2021-09-20,2011-12-19→2021-09-20,UNRESOLVED,available,PRGO,2013-07-08,2025-12-31,2454,2454,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PRU,2002-07-22,,2002-07-22→open,UNRESOLVED,available,PRU,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PSA,2005-08-19,,2005-08-19→open,UNRESOLVED,available,PSA,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PSKY,2025-08-08,,2025-08-08→open,UNRESOLVED,available,PSKY,2013-07-08,2025-12-31,146,146,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PSX,2012-05-01,,2012-05-01→open,UNRESOLVED,available,PSX,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PTC,2021-04-20,,2021-04-20→open,UNRESOLVED,available,PTC,2013-07-08,2025-12-31,1717,1717,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PVH,2013-02-14,2022-09-19,2013-02-14→2022-09-19,UNRESOLVED,available,PVH,2013-07-08,2025-12-31,2818,2818,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PWR,2009-07-01,,2009-07-01→open,UNRESOLVED,available,PWR,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,PX,1996-01-02,2018-10-31,1996-01-02→2018-10-31,UNRESOLVED,missing,PX,,,0,1399,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,PXD,2008-09-24,2024-05-08,2008-09-24→2024-05-08,UNRESOLVED,missing,PXD,,,0,3415,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,PYPL,2015-07-20,,2015-07-20→open,UNRESOLVED,available,PYPL,2015-07-06,2025-12-31,3818,3818,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,Q,2025-11-03,,2025-11-03→open,UNRESOLVED,available,Q,2025-10-27,2025-12-31,59,59,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,QCOM,1999-07-22,,1999-07-22→open,UNRESOLVED,available,QCOM,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,QEP,2010-07-01,2015-07-01,2010-07-01→2015-07-01,UNRESOLVED,missing,QEP,,,0,181,0.0000,not_applicable,D_unresolved_identity,low,false,false,No Security Master row and no local CSV under the PIT ticker.
,,QRVO,2015-06-12,2024-12-23,2015-06-12→2024-12-23,UNRESOLVED,available,QRVO,2015-01-02,2025-12-31,3482,3482,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,R,1996-01-02,2017-06-19,1996-01-02→2017-06-19,UNRESOLVED,available,R,2013-07-08,2025-12-31,900,900,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,RAI,2002-09-04,2017-07-25,2002-09-04→2017-07-25,UNRESOLVED,missing,RAI,,,0,936,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,RCL,2014-12-05,,2014-12-05→open,UNRESOLVED,available,RCL,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,everest-group,RE,2017-06-19,2023-07-10,2017-06-19→2023-07-10,RESOLVED,available_other_ticker,EG,2013-07-08,2025-12-31,2212,2212,1.0000,valid,G_data_under_other_ticker,high,true,false,Vendor series stored as EG.
,,REG,2017-03-02,,2017-03-02→open,UNRESOLVED,available,REG,2013-07-08,2025-12-31,3227,3227,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,REGN,2013-05-01,,2013-05-01→open,UNRESOLVED,available,REGN,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,RF,1998-08-28,,1998-08-28→open,UNRESOLVED,available,RF,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,RHI,2000-12-05,2024-06-24,2000-12-05→2024-06-24,UNRESOLVED,available,RHI,2013-07-08,2025-12-31,3462,3462,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,RHT,2009-07-27,2019-07-15,2009-07-27→2019-07-15,UNRESOLVED,missing,RHT,,,0,1656,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,RIG,2013-10-29,2017-07-26,2013-10-29→2017-07-26,UNRESOLVED,available,RIG,2013-07-08,2025-12-31,937,937,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,RJF,2017-03-20,,2017-03-20→open,UNRESOLVED,available,RJF,2013-07-08,2025-12-31,3209,3209,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,RL,2007-02-02,,2007-02-02→open,UNRESOLVED,available,RL,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,RMD,2017-07-26,,2017-07-26→open,UNRESOLVED,available,RMD,2013-07-08,2025-12-31,3081,3081,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,ROK,1996-01-02,,1996-01-02→open,UNRESOLVED,available,ROK,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,ROL,2018-10-01,,2018-10-01→open,UNRESOLVED,available,ROL,2013-07-08,2025-12-31,2649,2649,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,ROP,2009-12-23,,2009-12-23→open,UNRESOLVED,available,ROP,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,ROST,2009-12-21,,2009-12-21→open,UNRESOLVED,available,ROST,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,RRC,2007-12-21,2018-06-18,2007-12-21→2018-06-18,UNRESOLVED,available,RRC,2013-07-08,2025-12-31,1264,1264,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,RSG,2008-12-05,,2008-12-05→open,UNRESOLVED,available,RSG,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,RTN,1996-01-02,2020-04-06,1996-01-02→2020-04-06,UNRESOLVED,missing,RTN,,,0,1922,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,rtx-corporation,RTX,2020-04-03,,2020-04-03→open,RESOLVED,available,RTX,2013-07-08,2025-12-31,2099,2099,1.0000,valid,,high,true,true,Local prices cover the PIT membership interval in this window.
,,RVTY,2023-05-16,,2023-05-16→open,UNRESOLVED,available,RVTY,2013-07-08,2025-12-31,961,961,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SBAC,2017-09-01,,2017-09-01→open,UNRESOLVED,available,SBAC,2013-07-08,2025-12-31,3044,3044,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SBNY,2021-12-20,2023-03-15,2021-12-20→2023-03-15,UNRESOLVED,missing,SBNY,2024-08-15,2025-12-31,0,450,0.0000,not_applicable,D_unresolved_identity,low,true,true,No valid prices overlapping the PIT membership interval.
,,SBUX,2000-06-08,,2000-06-08→open,UNRESOLVED,available,SBUX,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SCG,2009-01-02,2019-01-02,2009-01-02→2019-01-02,UNRESOLVED,partial,SCG,2015-07-16,2018-12-31,1265,1462,0.8653,partial,D_unresolved_identity,low,true,true,Local prices overlap only part of the PIT membership interval.
,,SCHW,1997-06-02,,1997-06-02→open,UNRESOLVED,available,SCHW,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,spectra-energy,SE,2007-01-03,2017-02-27,2007-01-03→2017-02-27,RESOLVED,missing,SE,2017-10-20,2025-12-31,0,788,0.0000,not_applicable,C_ticker_recycled,high,true,true,Same listing ticker maps to more than one security.
,,SEDG,2021-12-20,2023-12-18,2021-12-20→2023-12-18,UNRESOLVED,available,SEDG,2015-03-26,2025-12-31,728,728,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SEE,1998-04-01,2023-12-18,1998-04-01→2023-12-18,UNRESOLVED,missing,SEE,,,0,3273,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,SHW,1996-01-02,,1996-01-02→open,UNRESOLVED,available,SHW,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SIAL,1996-01-02,2015-11-18,1996-01-02→2015-11-18,UNRESOLVED,missing,SIAL,,,0,321,0.0000,not_applicable,D_unresolved_identity,low,false,false,No Security Master row and no local CSV under the PIT ticker.
,,SIG,2015-07-29,2018-03-19,2015-07-29→2018-03-19,UNRESOLVED,available,SIG,2013-07-08,2025-12-31,964,964,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SIVB,2018-03-19,2023-03-15,2018-03-19→2023-03-15,UNRESOLVED,missing,SIVB,,,0,1822,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,SJM,2008-11-06,,2008-11-06→open,UNRESOLVED,available,SJM,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SLB,1996-01-02,,1996-01-02→open,UNRESOLVED,available,SLB,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SLG,2015-03-23,2021-03-22,2015-03-23→2021-03-22,UNRESOLVED,available,SLG,2013-07-08,2025-12-31,2191,2191,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SMCI,2024-03-18,,2024-03-18→open,UNRESOLVED,available,SMCI,2013-07-08,2025-12-31,654,654,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SNA,1996-01-02,,1996-01-02→open,UNRESOLVED,available,SNA,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SNDK,2006-04-20,,2006-04-20→2016-05-12; 2025-11-28→open,UNRESOLVED,partial,SNDK,2025-02-13,2025-12-31,322,4018,0.0801,partial,D_unresolved_identity,low,true,true,Local prices overlap only part of the PIT membership interval.
,,SNI,2008-07-01,2018-03-07,2008-07-01→2018-03-07,UNRESOLVED,missing,SNI,,,0,1161,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,SNPS,2017-03-16,,2017-03-16→open,UNRESOLVED,available,SNPS,2013-07-08,2025-12-31,3213,3213,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SO,1996-01-02,,1996-01-02→open,UNRESOLVED,available,SO,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SOLS,2025-10-30,2025-12-22,2025-10-30→2025-12-22,UNRESOLVED,available,SOLS,2025-10-20,2025-12-31,53,53,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SOLV,2024-04-01,,2024-04-01→open,UNRESOLVED,available,SOLV,2024-03-26,2025-12-31,640,640,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SPG,2002-06-26,,2002-06-26→open,UNRESOLVED,available,SPG,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SPGI,1996-01-02,,1996-01-02→open,UNRESOLVED,available,SPGI,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SPLS,1998-10-07,2017-09-13,1998-10-07→2017-09-13,UNRESOLVED,missing,SPLS,,,0,986,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,SRCL,2008-11-19,2018-12-03,2008-11-19→2018-12-03,UNRESOLVED,missing,SRCL,,,0,1432,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,SRE,1998-06-29,,1998-06-29→open,UNRESOLVED,available,SRE,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,STE,2019-12-23,,2019-12-23→open,UNRESOLVED,available,STE,2013-07-08,2025-12-31,2201,2201,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,STI,1996-01-02,2019-12-09,1996-01-02→2019-12-09,UNRESOLVED,missing,STI,2022-05-02,2025-12-31,0,1803,0.0000,not_applicable,D_unresolved_identity,low,true,true,No valid prices overlapping the PIT membership interval.
,,STJ,1996-01-02,2017-01-05,1996-01-02→2017-01-05,UNRESOLVED,missing,STJ,,,0,735,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,STLD,2022-12-22,,2022-12-22→open,UNRESOLVED,available,STLD,2013-07-08,2025-12-31,1106,1106,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,STT,1997-08-18,,1997-08-18→open,UNRESOLVED,available,STT,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,STX,2012-07-02,,2012-07-02→open,UNRESOLVED,available,STX,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,STZ,2005-07-05,,2005-07-05→open,UNRESOLVED,available,STZ,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SW,2024-07-08,,2024-07-08→open,UNRESOLVED,available,SW,2013-07-08,2025-12-31,542,542,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SWK,1996-01-02,,1996-01-02→open,UNRESOLVED,available,SWK,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SWKS,2015-03-12,,2015-03-12→open,UNRESOLVED,available,SWKS,2013-07-08,2025-12-31,3948,3948,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SWN,2008-06-06,2017-04-04,2008-06-06→2017-04-04,UNRESOLVED,missing,SWN,,,0,824,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,SWY,1998-11-13,2015-01-27,1998-11-13→2015-01-27,UNRESOLVED,missing,SWY,,,0,26,0.0000,not_applicable,D_unresolved_identity,low,false,false,No Security Master row and no local CSV under the PIT ticker.
,,SYF,2015-11-18,,2015-11-18→open,UNRESOLVED,available,SYF,2014-07-31,2025-12-31,3697,3697,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SYK,2000-12-12,,2000-12-12→open,UNRESOLVED,available,SYK,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,SYMC,2003-03-31,2019-11-05,2003-03-31→2019-11-05,UNRESOLVED,missing,SYMC,,,0,1769,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,SYY,1996-01-02,,1996-01-02→open,UNRESOLVED,available,SYY,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,T,1996-01-02,,1996-01-02→open,UNRESOLVED,available,T,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TAP,1996-01-02,,1996-01-02→open,UNRESOLVED,available,TAP,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TDC,2007-10-01,2017-06-19,2007-10-01→2017-06-19,UNRESOLVED,available,TDC,2013-07-08,2025-12-31,900,900,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TDG,2016-06-03,,2016-06-03→open,UNRESOLVED,available,TDG,2013-07-08,2025-12-31,3499,3499,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TDY,2020-06-22,,2020-06-22→open,UNRESOLVED,available,TDY,2013-07-08,2025-12-31,2019,2019,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TE,2001-10-10,2016-07-01,2001-10-10→2016-07-01,UNRESOLVED,missing,TE,2020-01-10,2025-12-31,0,547,0.0000,not_applicable,D_unresolved_identity,low,true,true,No valid prices overlapping the PIT membership interval.
,,TECH,2021-08-30,,2021-08-30→open,UNRESOLVED,available,TECH,2013-07-08,2025-12-31,1585,1585,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,integrys-energy,TEG,2007-02-22,2015-06-30,2007-02-22→2015-06-30,RESOLVED,missing,TEG,2015-12-22,2022-03-02,0,180,0.0000,not_applicable,C_ticker_recycled,high,false,true,Local series starts after the listing ended; possible ticker recycling.
,,TEL,2011-10-17,,2011-10-17→open,UNRESOLVED,available,TEL,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TER,2020-09-21,,2020-09-21→open,UNRESOLVED,available,TER,2013-07-08,2025-12-31,1928,1928,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TFC,2019-12-09,,2019-12-09→open,UNRESOLVED,available,TFC,2013-07-08,2025-12-31,2215,2215,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TFX,2019-01-18,2025-03-24,2019-01-18→2025-03-24,UNRESOLVED,available,TFX,2013-07-08,2025-12-31,2257,2257,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TGNA,1996-01-02,2017-06-02,1996-01-02→2017-06-02,UNRESOLVED,missing,TGNA,,,0,883,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,TGT,1996-01-02,,1996-01-02→open,UNRESOLVED,available,TGT,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,THC,1996-01-02,2016-04-18,1996-01-02→2016-04-18,UNRESOLVED,available,THC,2013-07-08,2025-12-31,473,473,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TIF,2000-06-21,2021-01-07,2000-06-21→2021-01-07,UNRESOLVED,missing,TIF,,,0,2198,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,TJX,1996-01-02,,1996-01-02→open,UNRESOLVED,available,TJX,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,tko-group-holdings,TKO,2025-03-24,,2025-03-24→open,RESOLVED,available,TKO,2013-07-08,2025-12-31,283,283,1.0000,valid,,high,true,true,Local prices cover the PIT membership interval in this window.
,globe-life,TMK,1996-01-02,2019-08-08,1996-01-02→2019-08-08,RESOLVED,available_other_ticker,GL,2013-07-08,2025-12-31,1680,1680,1.0000,valid,G_data_under_other_ticker,high,true,false,Vendor series stored as GL.
,,TMO,1997-01-02,,1997-01-02→open,UNRESOLVED,available,TMO,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TMUS,2019-07-15,,2019-07-15→open,UNRESOLVED,available,TMUS,2013-07-08,2025-12-31,2362,2362,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TPL,2024-11-26,,2024-11-26→open,UNRESOLVED,available,TPL,2013-07-08,2025-12-31,401,401,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TPR,2004-09-01,,2004-09-01→open,UNRESOLVED,available,TPR,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TRGP,2022-10-12,,2022-10-12→open,UNRESOLVED,available,TRGP,2013-07-08,2025-12-31,1177,1177,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TRIP,2011-12-21,2019-12-23,2011-12-21→2019-12-23,UNRESOLVED,available,TRIP,2013-07-08,2025-12-31,1817,1817,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
