date,equity,cash,returns,drawdown
2018-09-10,111283.6414999639280,735.8188869639280,0.008487384508623797066830439,-0.0249902187271180388667745941
2018-09-11,111951.9018819639280,735.8188869639280,0.006005019003626122470529496,-0.0191352664618530336285526672
2018-09-12,112144.7880149639280,735.8188869639280,0.001722937527254952560060726,-0.0174452978032792307592612609
2018-09-13,111191.9070459639280,735.8188869639280,-0.0084968814500131140981555751,-0.0257939486259977070330604542
2018-09-14,111008.2895349639280,735.8188869639280,-0.0016513567927573825609033645,-0.0274027104064795133258121802
2018-09-17,108463.7416339639280,735.8188869639280,-0.0229221431269648726377601317,-0.0496967246834402927958595440
2018-09-18,109963.3602819639280,735.8188869639280,0.013825990376220020224098284,-0.0365578407444231739910292378
2018-09-19,107692.9259019639280,735.8188869639280,-0.0206471898837779896704510898,-0.0564502139486101426923088428
2018-09-20,108156.1686259639280,735.8188869639280,0.004301514887075346278346922,-0.0523915204972133313092449965
2018-09-21,107660.5735609639280,735.8188869639280,-0.0045822172816967523424056444,-0.0567336684482733830979532134
2018-09-24,107712.2586069639280,735.8188869639280,0.000480074035373151723670149,-0.0562808307740537164322616039
2018-09-25,107853.7079759639280,735.8188869639280,0.001313215142170037685027413,-0.0550415244710700755305506504
2018-09-26,107800.1122989639280,735.8188869639280,-0.0004969293870911163344243848,-0.0555111021071412223311566609
2018-09-27,107834.5134149639280,735.8188869639280,0.000319119482033513899780876,-0.0552096972992592488402596948
2018-09-28,107983.8182239639280,735.8188869639280,0.001384573493881795936465406,-0.0539015656888632446350055753
2018-10-01,107815.8742729639280,735.8188869639280,-0.0015552696113382072556988286,-0.0553730038330820127045792203
2018-10-02,105541.4549420587140,1125.5407110587140,-0.0210954031235412505273083534,-0.0753002911186030033028409644
2018-10-03,105226.2209300587140,1125.5407110587140,-0.0029868264766016402475515232,-0.0780622086919957887582051487
2018-10-04,102305.5751400587140,1125.5407110587140,-0.0277558745737080262698005770,-0.1036513983923021594317561923
2018-10-05,100966.4819990587140,1125.5407110587140,-0.0130891511940258418606530104,-0.1153838407612989512568805092
2018-10-08,99062.6609790587140,1125.5407110587140,-0.0188559706380355894858057347,-0.1320641370858357136994833264
2018-10-09,99134.3437200587140,1125.5407110587140,0.000723610089730512345529789,-0.1314360899381920656179259408
2018-10-10,93047.5126980587140,1125.5407110587140,-0.0613998216318286730962252323,-0.1847657590918307545189862528
2018-10-11,92098.9346790587140,1125.5407110587140,-0.0101945553566612484805315112,-0.1930767096894147980077369871
2018-10-12,95463.0494460587140,1125.5407110587140,0.036527184366714789097317358,-0.1636020738944439309629287901
2018-10-15,94163.0746780587140,1125.5407110587140,-0.0136175701021843979906275447,-0.1749917812865079866816715691
2018-10-16,96873.6514250587140,1125.5407110587140,0.028785983850542228571218568,-0.1512431080260567947815095893
2018-10-17,97211.6432520587140,1125.5407110587140,0.003488996461142686271586262,-0.1482817982335892416778883735
2018-10-18,94627.8205450587140,1125.5407110587140,-0.0265793542888730122480934102,-0.1709199180726205010635326938
2018-10-19,92071.0902670587140,1125.5407110587140,-0.0270188012708436792213154494,-0.1933206680438311639550979209
2018-10-22,92057.2999540587140,1125.5407110587140,-0.0001497789692725503855969032,-0.1934414916427050284395283624
2018-10-23,91325.0858910587140,1125.5407110587140,-0.0079538946217780898161576437,-0.1998567730244774754214216567
2018-10-24,85586.8965340587140,1125.5407110587140,-0.0628325645797372738088046055,-0.2501318240064563739438157467
2018-10-25,85217.0169240587140,1125.5407110587140,-0.0043216850356620766751637680,-0.2533725180813668879179353188
2018-10-26,82434.5074740587140,1125.5407110587140,-0.0326520400553288307700935197,-0.2777514285273833986343404888
2018-10-29,80487.7050610587140,1125.5407110587140,-0.0236163528193898479076216764,-0.2948083056145810177836799255
2018-10-30,82290.4527080587140,1125.5407110587140,0.022397801572705036620729253,-0.2790135619730167509607407600
2018-10-31,84467.0537080587140,1125.5407110587140,0.026450225127839711112187457,-0.2599433083730837899992467355
2018-11-01,87079.3788920587140,1125.5407110587140,0.030927149335987398701773206,-0.2370554645540413772504702282
2018-11-02,85686.8352924649245,368.9125504649245,-0.0159916574659994942333188513,-0.2492562122304492572275642304
2018-11-05,86861.0908744649245,368.9125504649245,0.013704037242034319305448084,-0.2389679914036294247296362935
2018-11-06,86604.3859624649245,368.9125504649245,-0.0029553498513045394135382104,-0.2412171072370727034699840921
2018-11-07,89456.3435494649245,368.9125504649245,0.032930867822745866589335172,-0.2162297280893359934778873789
2018-11-08,88659.9966114649245,368.9125504649245,-0.0089020734181881647160758980,-0.2232069085928780255117600557
2018-11-09,87550.1805494649245,368.9125504649245,-0.0125176641598978577615963402,-0.2329305436328412168354271091
2018-11-12,85921.4926614649245,368.9125504649245,-0.0186029072444894456576343270,-0.2472002655797204157009803971
2018-11-13,86887.4489504649245,368.9125504649245,0.011242312709881765928280986,-0.2387370555574516886264515147
2018-11-14,85661.5587654649245,368.9125504649245,-0.0141089443850387139958291763,-0.2494776721029824191097526285
2018-11-15,84668.4483024649245,368.9125504649245,-0.0115934204013151771978104599,-0.2581787929708662616833020553
2018-11-16,85103.2083274649245,368.9125504649245,0.005134852872783107037878495,-0.2543696502148612823113624274
2018-11-19,82058.9698574649245,368.9125504649245,-0.0357711363628760919523923933,-0.2810416951333244775317947888
2018-11-20,80390.0976674649245,368.9125504649245,-0.0203374742931675042211221923,-0.2956634911764097763132402804
2018-11-21,80539.9091194649245,368.9125504649245,0.001863556039198978811961560,-0.2943509206217632499244805876
2018-11-23,80179.3668084649245,368.9125504649245,-0.0044765671446836033057995230,-0.2975098061061840965519193500
2018-11-26,82179.5182494649245,368.9125504649245,0.024945962042554248691446544,-0.2799855123940423905752479166
2018-11-27,83183.9602404649245,368.9125504649245,0.012222534427019958573677875,-0.2711851105313254384215512435
2018-11-28,85284.1458864649245,368.9125504649245,0.025247483287990447164794335,-0.2527843687894264724771231608
2018-11-29,84976.8733304649245,368.9125504649245,-0.0036029270482354199154717518,-0.2554765321979793502637668711
2018-11-30,85203.8093784649245,368.9125504649245,0.002670562461359019151416146,-0.2534882357732664335530147700
2018-12-03,87224.8232934649245,368.9125504649245,0.023719760064047169513305125,-0.2357811558408197622658421541
2018-12-04,83994.3481632242110,198.5638362242110,-0.0370361900232447681901380397,-0.2640849101724436416738249662
2018-12-06,84939.0215872242110,198.5638362242110,0.011246868922230799314597423,-0.2558081696192614110298287114
2018-12-07,81279.4176562242110,198.5638362242110,-0.0430850728277101534154763359,-0.2878717288290024546437722279
2018-12-10,81121.8432102242110,198.5638362242110,-0.0019386758732262308759840221,-0.2892523147269639744448965718
2018-12-11,80790.3967602242110,198.5638362242110,-0.0040857854911046457464887519,-0.2921562773072887561337204680
2018-12-12,80199.4823872242110,198.5638362242110,-0.0073141659986366934575168148,-0.2973335637961562051832222915
2018-12-13,78785.9252052242110,198.5638362242110,-0.0176255150273286534453429354,-0.3097184216266665245691113469
2018-12-14,77554.7084422242110,198.5638362242110,-0.0156273694799278605725112002,-0.3205057068970943876510524287
2018-12-17,74979.7736452242110,198.5638362242110,-0.0332015276534531034461121290,-0.3430659554599140767199233614
2018-12-18,76168.6975102242110,198.5638362242110,0.015856594481406890050031029,-0.3326492187146114421593247070
2018-12-19,74499.6401982242110,198.5638362242110,-0.0219126408427288721388037677,-0.3472726367010326701209916143
2018-12-20,72795.4527832242110,198.5638362242110,-0.0228751093356370514059478852,-0.3622038465028586349690572066
2018-12-21,70553.0232122242110,198.5638362242110,-0.0308045281025681079861797760,-0.3818508560369711688131759922
2018-12-24,61512.9418262242110,198.5638362242110,-0.1281317365920287114798309608,-0.4610553793258300139739871810
2018-12-26,65376.1108922242110,198.5638362242110,0.062802541242679648709562557,-0.4272082875584201145665030657
2018-12-27,65496.9703192242110,198.5638362242110,0.001848678750549154123713007,-0.4261493796911387042849587969
2018-12-28,65386.1918992242110,198.5638362242110,-0.0016913518207037600290888073,-0.4271199629826100789288351844
2018-12-31,66533.9092772242110,198.5638362242110,0.017552901379681316902146149,-0.4170642561904556514841623754
2019-01-02,66832.1107022242110,198.5638362242110,0.004481946547849697280347588,-0.4144515693458702686495560841
2019-01-03,64710.5575388506520,562.0725178506520,-0.0317445183323074740647923313,-0.4330395222372241616140224819
2019-01-04,67584.3721398506520,562.0725178506520,0.044410289608069460585588016,-0.4078606432234498613025255532
2019-01-07,69767.9647838506520,562.0725178506520,0.032309135601371665043980294,-0.3887291324504473071142946743
2019-01-08,70390.8466178506520,562.0725178506520,0.008927906037244472716893154,-0.3832717635816599891810833042
2019-01-09,71334.6082098506520,562.0725178506520,0.013407447663240184946934368,-0.3750030120294386760739527592
2019-01-10,71444.8558728506520,562.0725178506520,0.001545500364643144051669822,-0.3740370789566293068314159097
2019-01-11,71673.5829728506520,562.0725178506520,0.003201449526430037453508032,-0.3720330902594922447997731144
2019-01-14,71199.9441948506520,562.0725178506520,-0.0066082754392146178820038969,-0.3761828685657699449899888383
2019-01-15,72754.4848368506520,562.0725178506520,0.021833453095774027980654201,-0.3625627864862603810919469563
2019-01-16,72245.5038198506520,562.0725178506520,-0.0069958713630008081503903598,-0.3670222152339921838440372689
2019-01-17,73392.6996438506520,562.0725178506520,0.015879131064828824616345101,-0.3569710780285677355896346615
2019-01-18,73743.3748358506520,562.0725178506520,0.004778066397634985934819253,-0.3538986431437885857719600295
2019-01-22,72023.4864268506520,562.0725178506520,-0.0233226159343587434027720935,-0.3689674169444140668476018528
2019-01-23,72008.7409288506520,562.0725178506520,-0.0002047317997439071165505626,-0.3690966093808400835020055713
2019-01-24,72691.0841558506520,562.0725178506520,0.009475838880090956708596277,-0.3631182705024298357964633725
2019-01-25,73820.6245388506520,562.0725178506520,0.015538912318025830841439136,-0.3532218211508144476298816202
2019-01-28,72759.7168968506520,562.0725178506520,-0.0143714259887040203807691192,-0.3625169458792542898295942356
2019-01-29,72147.9712468506520,562.0725178506520,-0.0084077519277219581473944313,-0.3678767452564280709497048057
2019-01-30,74157.8162598506520,562.0725178506520,0.027857263042413437448500656,-0.3502675214738098700379242587
2019-01-31,74999.6846778506520,562.0725178506520,0.011352389545156968685984202,-0.3428915052774402245444650839
2019-02-01,75256.3818428506520,562.0725178506520,0.003422643256469707752883404,-0.3406424573192090947834885934
2019-02-04,75291.6104402893365,114.8661822893365,0.000468114418684761854293093,-0.3403338025464116632955452374
2019-02-05,74939.7775862893365,114.8661822893365,-0.0046729356955251221631477657,-0.3434163802676238596805294521
2019-02-06,74942.1748302893365,114.8661822893365,0.000031988939348528165142694,-0.3433953768540350036196036436
2019-02-07,75508.2393762893365,114.8661822893365,0.007553350930659327649491585,-0.3384358117127202118056221934
2019-02-08,76164.5524362893365,114.8661822893365,0.008691939653490207802225792,-0.3326855357112169425323384425
2019-02-11,76775.9405802893365,114.8661822893365,0.008027200639187347405083881,-0.3273288686169390608596422124
2019-02-12,77297.2150182893365,114.8661822893365,0.006789554566965821391504405,-0.3227617312647911333971083179
2019-02-13,77031.6295402893365,114.8661822893365,-0.0034358997013949296126767130,-0.3250886540301116566372031861
2019-02-14,77501.6264802893365,114.8661822893365,0.006101350092226475009593060,-0.3209707836271335840106438629
2019-02-15,77960.6997152893365,114.8661822893365,0.005923401299413428049644878,-0.3169486210845308652892421121
2019-02-19,77826.5514132893365,114.8661822893365,-0.0017207170085685028636899571,-0.3181239592099568822885987745
2019-02-20,77629.3956652893365,114.8661822893365,-0.0025332710292278800477196702,-0.3198513360296149067350720388
2019-02-21,77698.8313792893365,114.8661822893365,0.000894451301661324128394616,-0.3192429761718033852405512405
2019-02-22,78331.8740072893365,114.8661822893365,0.008147389307694759465264804,-0.3136965836747274295505163723
2019-02-25,77843.7558152893365,114.8661822893365,-0.0062314121573878998466781050,-0.3179732231268735823023211564
2019-02-26,78164.2738552893365,114.8661822893365,0.004117453437890863802142043,-0.3151650096297037028532284747
2019-02-27,77941.7141712893365,114.8661822893365,-0.0028473325858823864686341343,-0.3171149626137374978449492569
2019-02-28,78200.0960772893365,114.8661822893365,0.003315065735302723644826592,-0.3148511538251473796168245713
2019-03-01,78595.0226452893365,114.8661822893365,0.005050205662275311723072540,-0.3113910112426937423619483605
2019-03-04,77861.2587614817205,399.2156234817205,-0.0093360095730132701925144645,-0.3178198713537949409307980152
2019-03-05,78157.4397174817205,399.2156234817205,0.003803957972312180449666373,-0.3152248868148782603294907570
2019-03-06,77459.9493064817205,399.2156234817205,-0.0089241716914121244531596522,-0.3213359374949484571701057445
2019-03-07,77305.5770384817205,399.2156234817205,-0.0019929301449605052068416668,-0.3226884675634161349078175682
2019-03-08,77258.9377184817205,399.2156234817205,-0.0006033111941818058902913889,-0.3230970971928835592749067258
2019-03-11,78159.2008044817205,399.2156234817205,0.011652542897760306106944232,-0.3152094570803051598216710902
2019-03-12,78944.9692494817205,399.2156234817205,0.010053435000770162868165239,-0.3083249598679198972774754087
2019-03-13,79157.5146594817205,399.2156234817205,0.002692323678388099139957207,-0.3064627467796222592813177566
2019-03-14,79103.9008304817205,399.2156234817205,-0.0006773056131263714137247059,-0.3069324834541406667342469872
